,datetime.1,time.1,time_wpm_20.1,wind_speed.1,wind_speed_qc.1,wind_speed_detail_qc.1,wind_speed_release.1,wind_direction.1,wind_direction_qc.1,wind_direction_detail_qc.1,wind_direction_release.1,wind_gust.1,wind_gust_qc.1,wind_gust_detail_qc.1,wind_gust_release.1,max_1_minute_wind_speed.1,max_1_minute_wind_speed_qc.1,max_1_minute_wind_speed_detail_qc.1,max_1_minute_wind_speed_release.1,air_pressure_at_sea_level.1,air_pressure_at_sea_level_qc.1,air_pressure_at_sea_level_detail_qc.1,air_pressure_at_sea_level_release.1,air_pressure.1,air_pressure_qc.1,air_pressure_detail_qc.1,air_pressure_release.1,latitude.1,latitude_qc.1,latitude_detail_qc.1,latitude_release.1,longitude.1,longitude_qc.1,longitude_detail_qc.1,longitude_release.1,wind_speed.2,wind_speed_qc.2,wind_speed_detail_qc.2,wind_speed_release.2,wind_direction.2,wind_direction_qc.2,wind_direction_detail_qc.2,wind_direction_release.2,wind_gust.2,wind_gust_qc.2,wind_gust_detail_qc.2,wind_gust_release.2,max_1_minute_wind_speed.2,max_1_minute_wind_speed_qc.2,max_1_minute_wind_speed_detail_qc.2,max_1_minute_wind_speed_release.2,air_pressure_at_sea_level.2,air_pressure_at_sea_level_qc.2,air_pressure_at_sea_level_detail_qc.2,air_pressure_at_sea_level_release.2,air_pressure.2,air_pressure_qc.2,air_pressure_detail_qc.2,air_pressure_release.2,air_temperature.1,air_temperature_qc.1,air_temperature_detail_qc.1,air_temperature_release.1,dew_point_temperature.1,dew_point_temperature_qc.1,dew_point_temperature_detail_qc.1,dew_point_temperature_release.1,relative_humidity.1,relative_humidity_qc.1,relative_humidity_detail_qc.1,relative_humidity_release.1,latitude.2,latitude_qc.2,latitude_detail_qc.2,latitude_release.2,longitude.2,longitude_qc.2,longitude_detail_qc.2,longitude_release.2,latitude.3,latitude_qc.3,latitude_detail_qc.3,latitude_release.3,longitude.3,longitude_qc.3,longitude_detail_qc.3,longitude_release.3,latitude.4,latitude_qc.4,latitude_detail_qc.4,latitude_release.4,longitude.4,longitude_qc.4,longitude_detail_qc.4,longitude_release.4,significant_wave_height.1,significant_wave_height_qc.1,significant_wave_height_detail_qc.1,significant_wave_height_release.1,dominant_period.1,dominant_period_qc.1,dominant_period_detail_qc.1,dominant_period_release.1,average_period.1,average_period_qc.1,average_period_detail_qc.1,average_period_release.1,mean_wave_direction.1,mean_wave_direction_qc.1,mean_wave_direction_detail_qc.1,mean_wave_direction_release.1,c11.1,c11m.1,alpha1.1,alpha2.1,r1.1,r2.1,rhq.1,gamma2.1,gamma3.1,phih.1,sea_surface_temperature.1,sea_surface_temperature_qc.1,sea_surface_temperature_detail_qc.1,sea_surface_temperature_release.1,latitude.5,latitude_qc.5,latitude_detail_qc.5,latitude_release.5,longitude.5,longitude_qc.5,longitude_detail_qc.5,longitude_release.5
1610139600,2021-01-08 21:00:00,1610139600,1610139600,8.209729871653256,0,0,1.0813634602516207,198.2981835566418,0,0,1.2803934326001376,12.832309492435453,0,0,1.231570478993239,0.0,0,0,-9.246623174602258,101301.11192536313,0,0,1.5715884556509807,101821.33270291214,0,0,1.1659974913564648,34.744594879924534,0,0,-0.37537322923216365,-72.2786077174928,0,0,0.140246574800392,8.098689012866856,0,0,0.6938693236768471,380.3660706250973,0,0,0.006444591115834175,7.82596838648346,0,0,1.544054963156639,0.0,0,0,-8.145909046199153,102225.17046242692,0,0,1.0369654229315681,101549.64848364606,0,0,1.3170157167001957,294.33565342303797,0,0,0.1966318332617062,291.5254224260001,0,0,0.973762638773168,90.01975940056775,0,0,0.5356553575732143,34.74683824484825,0,0,-0.14144368574123486,-72.28226216794094,0,0,-0.12266505248004339,34.746774436376235,-9,_,-0.5110232381715072,-72.28790716629943,-9,_,-7.0079359932918965,34.74812599242144,0,0,-10.981665236576275,-72.283175286981,-9,_,-5.174415850357262,1.841641156706633,-9,_,-9.643186251562845,6.761014611896567,-9,_,-9.560062299795687,5.259024024459975,0,0,-8.986272639871395,208.18924021592542,-9,_,-10.144379977833522,0.0,0.0012761227389759457,111.10085574208792,271.03026989349814,0.23065158303996436,0.5253948960368312,34.82031904329763,74.7804610464757,79.12701440671334,-72.47937240421653,293.9073273103437,0,0,0.6647077723404513,34.74825861390292,0,0,0.6214897987986716,-72.28493825774547,0,0,0.23210490514451948
1610143200,2021-01-08 22:00:00,1610143200,1610143200,7.598581404821897,0,0,0.2869565985360434,130.55683079329705,0,0,0.8061936783536847,14.951470601473973,0,0,0.7718520800728359,0.0,0,0,-8.998008411220287,103229.65986747161,0,0,0.9355212411098013,100651.67399052877,0,0,1.3303899912738062,34.744228445640694,0,0,-0.5055201013618371,-72.28329592156868,0,0,0.6326717346801234,9.746050167777984,0,0,0.4161945289816422,99.06937906048684,0,0,0.595078310014467,11.230094107673509,0,0,0.8978401225612296,0.0,0,0,-9.620036027683692,102550.28070112267,0,0,-0.08331235277093874,102592.66616524769,0,0,1.1806390313294863,293.31003637379115,0,0,1.1366787585968656,291.37100701838875,0,0,1.437013658183912,86.73932427267121,0,0,0.5130872778517123,34.750649493060926,0,0,1.1580385331299292,-72.28360188983334,0,0,0.4378050532904726,34.74801406431613,-9,_,-10.381039941760442,-72.28090725973244,-9,0,-6.060785917485654,34.747289324010104,-9,_,-12.280042954616889,-72.28266518888904,-9,_,-3.3758507140148053,2.4993860871050027,-9,_,-9.197928553104942,8.378257890670717,0,_,-9.75053141481711,4.756364295689099,-9,_,-8.126036389495628,214.88220499418628,-9,_,-8.839523870711066,0.0,0.003613278735617037,132.95672647503227,206.8489120485703,0.2361130800593569,0.9854549372238683,1.2391889593016145,162.53483329561158,-2.1516573739646088,-17.201590897693503,293.7500545134451,0,0,0.4790307031553507,34.74908819609612,0,0,0.2585242268686052,-72.28215266732857,0,0,0.15470138145849985
1610146800,2021-01-08 23:00:00,1610146800,1610146800,4.795869757258592,0,0,1.3584837004393941,85.56414917720691,0,0,0.8111507528055959,8.907786976385813,0,0,0.8530507726263937,0.0,0,0,-9.3922843301128,102189.87049711874,0,0,1.0974406397650738,102071.47865262847,0,0,0.6961654122020782,34.74718841971087,0,0,0.3549894483975695,-72.28173574437638,0,0,0.17181361700924605,7.171088163822307,0,0,1.1051995848143692,248.41071714787657,0,0,1.0552995149482396,5.776167844326991,0,0,1.3894419732175618,0.0,0,0,-8.801411564727736,102680.36789167207,0,0,1.2825531375081716,101873.12584800305,0,0,1.360576155510203,293.9911711522432,0,0,0.5015776013403883,292.2932710745628,0,0,1.0103267337338948,77.91986039869123,0,0,-0.4107608672032233,34.7457190333179,0,0,0.16204763985547488,-72.28360506467716,0,0,-0.349375205313087,34.74248341724152,-9,_,-2.350023760877434,-72.28222826585724,0,_,-4.621941044895994,34.74668531551116,-9,_,-6.439911128732497,-72.287090051759,-9,_,-8.196809093010954,1.2938932160689487,-9,0,-9.044816199456374,9.601667066963822,-9,_,-9.48023660295767,5.395673002050549,-9,0,-9.575201911127513,237.62093991466043,-9,_,-8.844541061985243,0.0,0.0021352031706370215,407.2545804798241,177.67195063084793,0.19133896053782562,1.0319103382900956,8.090659283802328,-50.90684059071544,157.7090958313727,-39.27163014367325,293.780017716949,0,0,0.6730846890690867,34.74839955107344,0,0,0.39367536898366656,-72.28427412000961,0,0,0.4878525845597854
1610150400,2021-01-09 00:00:00,1610150400,1610150400,7.607949658704834,0,0,1.3097769116862081,175.42833341793715,0,0,1.5963635058005154,6.221751158313793,0,0,1.401335727833033,0.0,0,0,-8.657739530112297,101473.20968178446,0,0,1.1110754452371234,101108.0508096634,0,0,2.401403993197483,34.748152187102264,0,0,0.02542944160375189,-72.28380191425586,0,0,-0.32012703387060604,9.313596856423786,0,0,0.7191784305754256,199.97077253993422,0,0,1.0020673816238614,10.44434365797759,0,0,0.6445369130406118,0.0,0,0,-8.219848859492954,101685.94046659104,0,0,1.2173732985802295,102279.10627167598,0,0,1.0252230122199595,292.89446643473644,0,0,0.07470556465079825,291.0905374103853,0,0,0.7907609646084861,81.13233855426064,0,0,0.0782154455238021,34.74773877677023,0,0,-0.41024996805928765,-72.28368101911435,0,0,-0.5418923078782076,34.74277862685285,-9,_,-10.947934540517036,-72.28387334718134,-9,_,-7.406838977077215,34.746173509739144,-9,_,-7.037241303186256,-72.28078113695582,0,_,-6.556364759288481,2.9819300975872456,-9,0,-9.37658970313739,5.697936969201909,-9,_,-8.585349492458578,5.1090533334082595,-9,_,-9.004298759288144,250.09975292943457,-9,_,-9.004885527309007,0.0,0.0032450948093270416,222.2335721487695,261.75746135530017,0.28710620937994225,1.0895287263931697,3.0926242631255825,24.401828431774724,-117.71524640629686,-33.15047144361601,293.7355817832598,0,0,1.517508332922441,34.744936060018915,0,0,-0.04244692950549531,-72.28109086931921,0,0,-0.6646143243358036
1610154000,2021-01-09 01:00:00,1610154000,1610154000,3.631907965601367,0,0,1.2528320304602125,154.2337452722235,0,0,0.839003340811583,11.250326154681341,0,0,1.215970624831476,0.0,0,0,-8.481734600534852,101531.10123326954,0,0,0.8416774727207703,102036.88327475765,0,0,0.987514872689076,34.74552733316164,0,0,0.06045049883998861,-72.28343755107969,0,0,0.20845542081703008,9.048085787188896,0,0,1.2821478721485715,233.4432438561812,0,0,0.327305673237706,9.65235812655828,0,0,1.3775011737452958,0.0,0,0,-8.752299885403126,102501.22850470307,0,0,-0.5964664642095243,102695.73350664238,0,0,0.8712397249561583,294.5461311064668,0,0,0.8106728159684933,292.8355226942778,0,0,1.2194651069811246,90.77105005496574,0,0,0.19813031676841222,34.74868897824457,0,0,-0.3405972260213489,-72.2803936089373,0,0,0.10936098491399447,34.74552586417107,0,_,-9.833797543610457,-72.28094203535326,-9,_,-9.519423527474812,34.748496509432236,-9,_,-5.557103827605224,-72.28088048099274,-9,_,-10.25026685046355,2.818593056675816,-9,_,-8.602963330730223,6.916295994951044,-9,_,-9.603322593753067,4.615794342699337,-9,0,-10.491634833851085,233.49987619071197,0,_,-8.905809898953615,0.0,0.0054083113886903055,364.5973477163589,227.54073925555804,0.14065367884587376,0.6887663326738935,-3.4104213983234786,33.89508351050735,198.05078138695833,-44.180567141035446,293.78323238233287,0,0,-0.11733977629565873,34.74729936456464,0,0,0.05210638034387198,-72.28408038320131,0,0,-0.12853944521870556
1610157600,2021-01-09 02:00:00,1610157600,1610157600,6.530219597063232,0,0,0.912842740071041,244.4831568005494,0,0,0.1774183764247932,7.514071908393272,0,0,1.0575752755558843,0.0,0,0,-8.35691882837587,102330.07094691787,0,0,0.6324637894541281,102450.71228845596,0,0,0.4118460558912155,34.746237088513986,0,0,-0.35090084024587276,-72.28318222849862,0,0,-0.23173946626456787,13.708870752138633,0,0,0.9045470687911533,168.60485641180307,0,0,0.6982715021483362,13.733243448701893,0,0,1.2844816098259908,0.0,0,0,-9.036233714077117,101958.44879221196,0,0,0.8843250601044251,101835.05961877441,0,0,0.9927840705824045,293.57058541978483,0,0,0.8899704870706724,291.9525287187913,0,0,0.10753055454336236,79.38010856397837,0,0,-0.45424300364885445,34.74603321109473,0,0,-0.0017199811982682028,-72.27999409193218,0,0,0.25544039355104087,34.74661869548211,0,_,-12.447901124841785,-72.28320728295255,-9,_,-8.501545421901813,34.74729687553072,-9,_,-8.48831721673098,-72.28399659132906,-9,_,-0.400792967628548,2.6219904072544384,-9,_,-9.62541075337311,6.299216968433578,-9,0,-8.990618087983037,5.488484757940947,-9,0,-8.992417729810148,232.9741845587298,-9,_,-9.088618080014294,0.0,0.0018570425523045191,445.3170843218088,158.43157054266257,0.244747690660397,1.236687767569817,20.20201716055256,-15.978611404915352,68.17616596427786,1.6872383812785654,293.7310760246864,-9,0,1.102540857694006,34.74582610194618,0,0,-1.1038474711218154,-72.28290037832745,0,0,-0.6317302399831608
1610161200,2021-01-09 03:00:00,1610161200,1610161200,8.608760599555136,0,0,0.6647828878504278,278.6105347782286,0,0,0.9181554675781132,8.065520686261157,0,0,0.8553393036079227,0.0,0,0,-9.268734098149878,101191.9554905892,0,0,1.467841900747505,101758.70014407423,0,0,0.6936224483141695,34.74569389688742,0,0,0.09642630907083319,-72.28410552335335,0,0,0.1761482170619472,12.39460389779306,0,0,0.3531624577364336,210.23470650698826,0,0,1.6140532854824623,8.170473717013461,0,0,1.7325547003392634,0.0,0,0,-9.099005400562927,101464.06166514335,0,0,0.8656878345579532,102656.10078866708,0,0,0.9551526074649671,294.51420168512755,0,0,0.3845515373791022,290.8081794464428,0,0,0.739917841640137,89.51359300412201,0,0,0.020741687650399524,34.74624711862076,0,0,0.13053823034962683,-72.28423663504837,0,0,-0.3525589098302582,34.749513526175775,0,_,-13.596531204238062,-72.28310728285558,-9,_,-15.366035498593675,34.74683172458729,-9,0,-4.069675667330707,-72.28046889637596,-9,_,-7.984880396520923,1.977036925080796,-9,0,-9.580132238581093,9.246256813119016,-9,_,-8.798302032541617,6.277621402624288,-9,_,-9.737508045969266,224.9422980470078,-9,0,-8.839623323690837,0.0,-0.00231093129399171,304.9330761576882,152.91888969866255,0.3085031489997559,0.7380723641402793,18.4888197997625,85.4966061217552,-73.46939371087811,30.950833941859802,293.68547682487986,0,0,0.3969617676337732,34.74596042530768,0,0,0.15667894959312867,-72.28634311471133,0,0,0.24478427465450725
1610164800,2021-01-09 04:00:00,1610164800,1610164800,5.645500115892195,0,0,0.8505609678033181,181.05480108587273,0,0,1.3225162096177585,14.420112319395846,0,0,0.18515635772971384,0.0,0,0,-8.612860337793133,101541.20838183038,0,0,1.2684608254545031,101391.17214876566,0,0,0.6270407851832625,34.75001343534504,0,0,-0.22762865005867836,-72.28013487679564,0,0,-0.8157909580107006,9.71377466516376,0,f,1.1130985810368583,246.1463061758271,0,0,0.7875108695587647,13.94605584765787,0,0,1.6084586063698225,0.0,0,0,-8.834443440737502,101901.8833622338,0,0,1.473808339349586,101962.51969985172,0,0,0.6004146889921551,294.75987960888716,0,0,-0.004099984693600178,291.25332083922416,0,0,0.9353348419412647,79.30457969475331,0,0,-0.5403453429648026,34.74571729373127,0,0,0.18592930837423188,-72.28626903334467,0,0,-0.1521128740070881,34.7425432634906,-9,_,-12.3222018722718,-72.28279100156482,-9,0,-10.391638457338612,34.74617926677447,-9,0,-5.232350844466433,-72.28081644107503,-9,_,-9.896160452181663,1.8686780622705776,-9,_,-9.555269769329959,5.867986568551825,-9,_,-8.904614709769534,6.080558054442603,-9,_,-8.438382829839266,220.74921065975553,-9,_,-9.385737207985484,0.0,0.003288747519822454,336.3739818964155,46.59580192742203,0.2940686995201589,1.0823213722034095,13.207610842282214,-224.11731040813683,127.45773596644295,8.136357520851748,293.77665160566056,0,0,0.12324704593819225,34.74681613064492,0,0,-0.15295597234221736,-72.28686516672832,0,0,-0.1078308327429434
1610168400,2021-01-09 05:00:00,1610168400,1610168400,9.630651500455144,0,0,0.6891334995349055,248.7678939913922,0,0,0.7899321006506699,12.489378089322727,0,0,1.2402818017187924,0.0,0,0,-8.730546930219758,100806.53209373604,0,0,0.9301663731068543,101089.93774229703,0,0,0.9406577851887595,34.74859171300758,0,0,-0.7433544642793719,-72.28693296904555,0,0,0.6724650869088209,7.8084085143954445,0,0,0.8597585505177036,151.96784607085522,0,0,0.565323289889317,9.769287011176868,0,0,1.565179883824643,0.0,0,0,-9.49562117275136,101967.40994130487,0,0,0.9103540690171495,102626.92499564869,0,0,1.102524533291981,294.3571796552544,0,0,1.1704931217484722,292.4061669816221,0,0,0.8766532170059609,84.84792209169993,0,0,-0.7882537855768503,34.75011188883283,0,0,0.398609723917523,-72.28184968030124,0,0,0.032342857769548705,34.75005520693409,0,_,-7.736135415523194,-72.28759910280594,-9,_,-7.568838006321226,34.74440360856841,-9,_,-8.793408239787661,-72.28159032571828,0,_,-9.562801670531316,2.732312793796637,-9,0,-9.50538813269508,6.546702170793589,-9,0,-8.699279412374908,6.305904299397573,-9,_,-8.372284446359936,248.91153748955642,-9,0,-8.259958462329678,0.0,0.0028954371502546887,134.18057007021304,257.37839855482764,0.30528785052444185,0.7741090478204355,17.872969897302205,-180.47374321352842,90.15276732509379,-41.2812534790412,293.85510185815997,0,0,2.0185591312672737,34.75019769124594,0,0,-0.42355856259906066,-72.2860423455203,0,0,-0.6703631074572189
1610172000,2021-01-09 06:00:00,1610172000,1610172000,6.829416387279658,0,0,2.0069525432056166,163.63466874887698,0,0,0.4985323718836212,8.741716710853321,0,0,0.3971241850247298,0.0,0,0,-8.546416250891468,101264.83596589055,0,0,0.5090486772415781,101696.93569332846,-9,0,0.7586198820493215,34.74916763977093,0,0,-0.8788272721067836,-72.28336792793591,0,0,-0.38616024115567127,10.21442007029911,0,0,1.6677951822621304,186.73581077146798,0,0,0.7294993595379651,9.296978625043113,0,0,1.2680442002125525,0.0,0,0,-8.514733531412789,102208.46457053856,0,0,0.5918138874851149,102067.4689786046,0,0,1.241867573092436,294.5708445452748,0,0,1.2289359744242159,290.3797681079363,0,0,2.0763258554499306,85.84730719691358,0,0,0.037157286501109804,34.75146323213884,0,0,0.1896822418293981,-72.28506831992873,0,0,-0.17371127182766688,34.74583183914804,0,_,-7.285090898199695,-72.29098986019093,-9,_,-4.692311956763952,34.750054365341114,-9,_,-3.9812744117537315,-72.28228619656178,-9,_,-5.322125346135483,1.6188514375198624,-9,_,-8.003206026265843,6.631604777092064,0,_,-9.293950224904941,5.16204620396687,-9,_,-9.44064442793403,255.10327252147027,-9,_,-8.699986881175994,0.0,-0.0007181326144038134,215.88854671441874,279.64439581177453,0.10868789008610322,0.7099780053767171,11.852691312305254,139.35756713452426,-94.1368213741044,66.99037075067287,293.7712352253048,0,0,1.0456116917410565,34.749072253198975,0,0,0.2688592652456061,-72.28258305108758,0,0,0.6917414391746446
1610175600,2021-01-09 07:00:00,1610175600,1610175600,7.033752895771594,0,0,1.2420469164222485,220.36108161818635,0,0,0.6527356547503111,12.366344938729949,0,0,1.5528761724939162,0.0,0,0,-9.023337949671088,101163.68278006901,0,0,1.1311974032977035,101761.96671154215,0,0,1.0940421351529046,34.74655649968498,0,0,-0.3234260477222073,-72.2831981299562,0,0,0.2810759089981682,6.102731892535384,0,0,0.12933300191766228,228.10973953150835,0,0,0.31881655976759316,11.130989990586702,0,0,0.9475317618771145,0.0,0,0,-9.079712445421597,101319.70605013994,0,0,0.48498147036154143,101748.41817490626,0,0,1.3646470916008075,293.42739965428996,0,0,0.3845586809635715,292.61125058501693,0,0,1.0158464894306714,92.82200484692211,0,0,0.031419324655558495,34.746380713512565,0,0,0.03316298020068836,-72.28787220530853,0,0,-0.01073571926925768,34.747179808312666,-9,_,-6.560834229910005,-72.2840887703483,-9,0,-14.63704421713648,34.74596011975329,-9,0,-7.950241087156188,-72.28398226825695,0,_,-3.0236558759109045,1.3402700602467554,-9,_,-8.917441386910713,6.990348109215712,0,_,-8.790573632967357,4.391190067665944,0,_,-9.081645161558834,239.72736949775975,-9,_,-8.42215972260001,0.0,0.002102821274726054,293.50417948089796,135.2413423253708,0.12885388024256694,1.0445097293776664,12.820833546987629,95.49196490088175,69.10389751888707,32.19798144827712,293.685366310236,0,0,2.0972556154939594,34.745813794098225,0,0,-0.41684718329412634,-72.28406268779582,0,0,0.057402032161502484
1610179200,2021-01-09 08:00:00,1610179200,1610179200,11.467699384839332,0,0,0.9857780546755794,223.4100230963125,0,0,0.48534406385158996,10.022299370103262,0,0,-0.030388502932877204,0.0,0,0,-9.034513714360582,101408.65100623519,0,0,0.06922562999396309,101431.05382939622,0,0,0.8382717661629008,34.74359292440299,0,0,-0.5382840078564427,-72.28631623338497,0,0,0.2153581423213844,5.107729269095705,0,0,0.5590306163361468,177.13398535005413,0,0,0.6362982018541143,13.143324412755746,0,0,0.8752758130066248,0.0,0,0,-8.627237240951935,102303.10076101213,0,0,0.9082864548362772,101220.22620662078,0,0,0.7604455484704533,293.50650178464315,0,0,0.9065893144093573,291.93677817603896,0,0,0.898426675335058,90.01316729850949,0,0,-0.002676270522064296,34.74672722978835,0,0,0.18529904647600495,-72.27609985474533,0,0,-0.211876975530304,34.74890874796203,-9,_,-7.5780758522536535,-72.28088051795176,-9,_,-5.707765240029341,34.744528453774734,-9,_,-17.167623314731667,-72.28240947809266,0,_,-6.658239408246655,2.3731468406148446,0,_,-9.63515892638532,6.560296990020877,-9,0,-9.13604799300189,5.538393930770035,-9,_,-9.31288541756825,222.33715418482979,-9,_,-8.237832132203936,0.0,0.0002632871546174578,142.06025922609967,344.7239393295573,0.31762573162774244,0.9080394472328681,9.742038267894678,-53.74180943966102,87.48769000376383,-49.239004649795945,293.74777429179505,0,0,-0.45542232037788377,34.7481570668445,0,0,0.27045623760244214,-72.28233309963464,0,0,0.5603257334303173
1610182800,2021-01-09 09:00:00,1610182800,1610182800,5.72324608661521,0,0,1.2089052872275599,255.70420015397679,0,0,1.9860811609981133,5.258332458658246,0,0,0.7121378902315139,0.0,0,0,-8.933130128235208,101458.95975935561,0,0,1.1190261344511403,101833.16421117344,0,0,0.5498633163493243,34.74451895263353,0,0,-0.2517408254406491,-72.28030234759687,0,0,-0.2005420011166642,7.887257419644953,0,0,1.1288934595641784,129.64409267474335,0,0,2.0968017196081443,6.332748396945306,0,0,0.8086792728639763,0.0,0,0,-9.50157130366697,101706.65059181346,0,0,2.14036373784469,100835.10042481947,0,0,0.8922476366766887,294.34804872016934,0,0,0.3923632670028404,292.84339939318767,0,0,0.5029566285775567,76.90488201455338,0,0,-0.2901801766708061,34.74686193101509,0,0,0.24557068686011835,-72.28039404194382,0,0,-0.24267341303350246,34.745926621242354,-9,_,-6.705310124775996,-72.28188951764331,0,_,-1.7335397680109477,34.749250350673925,-9,_,-6.968204895802665,-72.28570481585055,-9,_,-7.963190206783613,1.9557962050101425,-9,_,-10.032324362408797,7.297381040924058,-9,_,-9.145042694277306,5.330160688051096,-9,_,-8.14698350048944,202.37498311397337,-9,_,-9.43508228808454,0.0,0.0009162271646917164,327.6813133645562,150.7213897250048,0.24900982761931262,0.7469588506057606,11.457177430445203,200.66603570924875,16.664365899907825,12.500534754470802,293.8531119754613,0,0,-0.1325599695226296,34.74832349230912,0,0,0.30437326551856714,-72.28319177333896,0,0,0.08509149834921577
1610186400,2021-01-09 10:00:00,1610186400,1610186400,6.729011460824336,0,0,1.4734674949128144,343.56771391499524,0,0,1.1825743575522483,3.436725368964912,0,0,1.3398248789055314,0.0,0,0,-8.73479106212527,101891.28381754787,0,0,0.19557157176676887,102502.64347173336,0,0,1.2551697493306149,34.747763566798554,0,0,0.4613834826059282,-72.28338694397303,0,0,0.08458555639006057,8.067107581202178,0,0,1.191270182512725,257.1184030372856,0,0,1.061002821529421,13.545676090798482,0,0,0.978826403404565,0.0,0,0,-9.328686366058943,102149.66962610472,0,0,0.8269823571607162,101532.23544593455,0,0,1.1182258284362157,293.87165196515303,0,0,1.383459750208674,292.1588223853942,0,0,1.0811842873629602,86.70526247066061,0,0,-0.24467244392740692,34.74889748758878,0,0,0.15025963190441116,-72.27432463106501,0,0,0.1504967306343621,34.74508588226282,-9,_,-1.347442475556183,-72.28434044624514,-9,_,-6.567064273983008,34.750199119903016,-9,_,-8.528248060278969,-72.27885629312158,-9,_,-7.761600348715931,2.243416208208597,-9,_,-8.957639198453466,6.734693512841723,-9,_,-8.760721171107152,5.502705388997395,-9,_,-8.19007829787642,239.04889694766726,-9,_,-8.273183857646156,0.0,-0.0014874984032152941,334.69499214098556,202.83865935352654,0.1365929499532473,1.1153034574466014,-0.7150326666861382,-351.357619282294,16.31059736147877,-29.389529959423424,293.71268760853786,0,0,1.467390985405114,34.75170208041738,0,0,-0.6084051976563635,-72.28351307074655,0,0,-0.18096421002897203
1610190000,2021-01-09 11:00:00,1610190000,1610190000,8.31329881852581,0,0,1.1518867737622738,248.84538483559217,0,0,0.5080603461237989,10.010139402565741,0,0,0.6326176179337624,0.0,0,0,-8.989540604837408,101235.16874444616,0,0,1.4047244876457805,102596.49182158866,0,0,1.2668600570914976,34.747317084861486,0,0,-0.008948889819623315,-72.28597776015334,0,0,-0.7109318516260114,6.63419897128999,0,0,1.7698044154961388,207.3081912786273,0,0,1.4910381168147566,3.8095107247527444,0,0,0.9757628847512378,0.0,0,0,-8.242648817679493,102359.8452128329,0,0,1.432359503302837,101646.50803506868,0,0,1.2411403653759667,293.50147386413437,0,0,0.5659979854903796,291.47807768822685,0,0,0.9641802318352448,80.33415724114798,0,0,0.022357769748695185,34.74345536502798,0,0,0.1828732708555221,-72.28625121241649,0,0,0.2301652443933489,34.74885056307182,-9,_,-6.823561242358627,-72.28277594693765,-9,0,-8.642705917476352,34.73944031164028,-9,_,-7.826694819910293,-72.2889284142344,-9,_,-13.323873809030022,2.2733998708153234,-9,0,-9.483120891349948,7.16837918533125,0,0,-8.673340434417762,5.705193500939626,-9,_,-9.075793285470748,247.04396657343275,-9,_,-8.862522481021484,0.0,0.003136499607008106,377.51455763697095,127.36788449854687,0.03161012017053935,0.9801737304549734,22.70121846161783,-161.98610411659945,-73.54454666635499,63.51394901936082,293.81587273716167,0,0,1.9796456512162905,34.741906446308256,0,0,0.21028791101740732,-72.28411861997962,0,0,-0.2925679348800952
1610193600,2021-01-09 12:00:00,1610193600,1610193600,10.717187233586998,0,0,0.6769276396583074,115.78764695968775,0,0,1.1483840524001991,11.88852285682444,0,0,1.233281489581136,0.0,0,0,-8.404622056761161,102733.42848343641,0,0,0.8819966261639063,101626.27935154065,0,0,0.6354317432123376,34.7474131683011,0,0,0.7312408499512852,-72.2873026843996,0,0,-0.6403693087808472,4.524201830794205,0,0,0.7658515570300172,116.44223636004615,0,0,1.0046427967721256,11.356138035089927,0,0,0.7599298527283336,0.0,0,0,-9.362416143427991,102050.27550610069,0,0,0.5049341211508459,102250.37856478547,0,0,0.43544720427379746,292.3363591197982,0,0,1.105414414396361,290.0641889484367,0,0,0.7343375955734144,77.68390538946483,0,0,-0.014073494678398394,34.74953653617697,0,0,-0.043586036127595075,-72.28311901411863,0,0,-0.7472226168533118,34.74661855130577,0,0,-1.5754935068242997,-72.28238648864492,-9,_,-3.763904785056528,34.74367026030892,-9,_,-3.9270872171138613,-72.28324977149265,-9,_,-0.7266675154509503,2.0321905851558806,-9,_,-9.638004148848108,6.644313042191291,-9,_,-9.169363796582433,6.07256177415488,-9,_,-8.319586117144732,243.76962908786865,-9,0,-8.576296460662814,0.0,0.002323087835424029,150.92323114405986,127.31599719447001,0.09802567331977577,0.9676992596985596,2.0014921092687974,9.410116107404896,-9.971069361549151,14.01386369095066,293.77804622685255,0,0,1.9807142784432075,34.744406867777194,0,0,-0.10054387828338253,-72.28808676287333,0,0,0.09214609748799256
